"MacInnes, Helen","Double Image, The"
"MacInnes, Helen","Friends and Lovers "
"MacInnes, Helen","I and My True Love "
"MacInnes, Helen","Message from Malaga"
"MacInnes, Helen","Pray for a Brave Heart"
"MacInnes, Helen","Rest and be Thankful"
"MacInnes, Helen","Snare of the Hunter, The"
"MacLean, Alistair","Circus"
"MacLean, Alistair","Guns of Navarone, The"
"MacLean, Alistair","Ice Station Zebra"
"MacLean, Alistair","River of Death"
"MacLean, Alistair","San Andreas"
"MacLean, Alistair","Seawitch "
"MacLean, Alistair","When Eight Bells Toll"
"MacLeod, Charlotte","Balloon Man( Kell"
"MacLeod, Charlotte","Bilbao Looking Glass, The (Kelli"
"MacLeod, Charlotte","Convival Codfish, The (Kelling)"
"MacLeod, Charlotte","Dismal Thing to Do, A (Rhys)"
"MacLeod, Charlotte","Exit the Milkman(Shandy)"
"MacLeod, Charlotte","Family Vault, The (Kelling)"
"MacLeod, Charlotte","Gladstone Bag, The (Kelling)"
"MacLeod, Charlotte","Grab Bag"
"MacLeod, Charlotte","Grub-and-Staker's Move a Mountain, The"
"MacLeod, Charlotte","Grub-and-Staker's Pinch a Poke, "
"MacLeod, Charlotte","Grub-and-Staker's Spin a Yarn, T"
"MacLeod, Charlotte","Luck Runs Out, The (Shandy)"
"MacLeod, Charlotte","Mistletoe Mysteries"
"MacLeod, Charlotte","Murder Goes Mumming (Rhys)"
"MacLeod, Charlotte","Odd Job, The"
"MacLeod, Charlotte","Palace Guard, The (Kelling)"
"MacLeod, Charlotte","Pint of Murder, A (Rhys)"
"MacLeod, Charlotte","Plain Old Man, The (Keling)"
"MacLeod, Charlotte","Recycled Citizen, The (Kelling)"
"MacLeod, Charlotte","Rest You Merry (Shandy)"
"MacLeod, Charlotte","Resurrection Man, The (Kelling)"
"MacLeod, Charlotte","Silver Ghost, The (Kelling)"
"MacLeod, Charlotte","Something in the Water (Shandy)"
"MacLeod, Charlotte","Something the Cat Dragged In (S"
"MacLeod, Charlotte","Terrible Tide, The"
"MacLeod, Charlotte","Trouble in the Brasses (Rhys)"
"MacLeod, Charlotte","Vane Pursuit (Shandy)"
"MacLeod, Charlotte","Withdrawing Room, The (Kelling"
"MacLeod, Charlotte","Wrack and Rune (Shandy)"
"Maffini, Mary Jane","Organize your Corpses 1"
"Marcia-Pronzini","Beyond the Grave   John Q"
"Maron, Margarot","Sand Sharks"
"Maron, Margaret","Baby Doll Games 5"
"Maron, Margaret","Bloody Kin"
"Maron, Margaret","Bootleggr's Daughter (1)"
"Maron, Margaret","Corpus Christmas"
"Maron, Margaret","Death in Blue Folders"
"Maron, Margaret","Death of a Butterfly"
"Maron, Margaret","Death’s Half Acre"
"Maron, Margaret","Fugitive Colors"
"Maron, Margaret","Hard Row"
"Maron, Margaret","High Country Fall"
"Maron, Margaret","Home Fires"
"Maron, Margaret","Killer Market"
"Maron, Margaret","One Coffee With"
"Maron, Margaret","Past Imperfect"
"Maron, Margaret","Rituals of the Season"
"Maron, Margaret","Shooting at Loons (3"
"Maron, Margaret","Slow Dollar"
"Maron, Margaret","Southern Discomfort (2)"
"Maron, Margaret","Storm Track"
"Maron, Margaret","Uncommon Clay"
"Maron, Margaret","Up Jumps the Devil (3)"
"Maron, Margaret","Winter’s Child"
"Marquand, John P.","Mr. Moto is So Sorry"
"Marquand, John P.","Right You Are Mr. Moto"
"Marquand, John P.","Think Fast, Mr. Moto"
"Marquand, John P.","Your Turn, Mr. Moto"
"Marric, J.J","Gideon's Day"
"Marric, J.J","Gideon's Week"
"Marric, J.J.","Gideon’s Press"
"Marric, J.J.","Gideon's Art"
"Marric, J.J.","Gideon's Badge"
"Marric, J.J.","Gideon's Men"
"Marric, J.J.","Gideon's Night"
"Marric, J.J.","Gideon's Power"
"Marric, J.J.","Gideon's Risk "
"Marric, J.J.","Gideon's River"
"Marsh, Ngaio","Artists in Crime (3)"
"Marsh, Ngaio","Black as He's Painted (26)"
"Marsh, Ngaio","Clutch of Constables (23)"
"Marsh, Ngaio","Colour Scheme (9)"
"Marsh, Ngaio","Dead Water (21)"
"Marsh, Ngaio","Death and the Dancing Footma(8"
"Marsh, Ngaio","Death at the Bar"
"Marsh, Ngaio","Death in a White Tie"
"Marsh, Ngaio","Death in Ecstasy (2)"
"Marsh, Ngaio","Death of a Fool"
"Marsh, Ngaio","Death of a Peer (7)"
"Marsh, Ngaio","Died in the Wool"
"Marsh, Ngaio","Enter a Murderer (1)"
"Marsh, Ngaio","False Scent (17)"
"Marsh, Ngaio","Final Curtain "
"Marsh, Ngaio","Grave Mistake "
"Marsh, Ngaio","Hand in Glove (19)"
"Marsh, Ngaio","Killer Dolphin (22)"
"Marsh, Ngaio","Last Ditch"
"Marsh, Ngaio","Light Thickens"
"Marsh, Ngaio","Man Lay Dead, A"
"Marsh, Ngaio","Night at the Vulcan (12)"
"Marsh, Ngaio","Nursing Home Murder, The (20)"
"Marsh, Ngaio","Overture to Death"
"Marsh, Ngaio","Scales of Justice"
"Marsh, Ngaio","Scales of Justice (14)"
"Marsh, Ngaio","Singing in the Shrouds (16)"
"Marsh, Ngaio","Spinsters in Jeopardy"
"Marsh, Ngaio","Tied Up in Tinsel (25)"
"Marsh, Ngaio","Vintage Murder"
"Marsh, Ngaio","When in Rome "
"Marsh, Ngaio","Wreath for Rivera, A"
"Marshall, William","Whisper"
"Martin, Nancy","Crazy Little Thing Called Death"
"Martin, Nancy","Cross Your Heart & Hope to Die"
"Martin, Nancy","Dead Girls Don’t Wear Diamonds"
"Martin, Nancy","How to Murder a Millionaire  1"
"Martin, Nancy","Murder Melts in Your Mouth"
"Martin, Nancy","Our Lady of Immaculate Deceptio"
"Martin, Nancy","Some Like it Lethal"
"Mason, Sarah J.","Dying Breath (4"
"Mason, Sarah J.","Frozen Stiff"
"Mason, Sarah J.","Frozen Stiff"
"Mason, Sarah J.","Murder in the Maze 1"
"Mason, Sarah J.","Seeing is Deceiving  6"
"Mason, Sarah J.","Sew Easy to Kill  5"
"Mason, Sarah J. ","Corpse in the Kitchen  3"
"Mathes, Charles","Girl Who Remembered Snow"
"Maxvell, E.E.","Frog and the Scorpion "
"Maxwell, A.E","Art of Survival, The"
"Maxwell, A.E","Gatsby's Vineyard"
"Maxwell, A.E","Just Another Day in Paradise (1"
"Maxwell, A.E.","Just Enough Light to Kill"
"Maxwell, A.E.","Money Burns"
"McBain, Ed","Beauty  & the Beast"
"McBain, Ed","Fuzz"
"McBain, Ed","Hail to the Chief"
"McBain, Ed","Hail, Hail, the Gang's all Here!"
"McBain, Ed","Heat"
"McBain, Ed","Jigsaw"
"McBain, Ed","Vanishing Ladies"
"McBain, Ed","Where There's Snoke"
"McCafferty & Herald","Double Cross 3"
"McCafferty & Herald","Double Date 5"
"McCafferty & Herald","Double Dealer 4"
"McCafferty & Herald","Double Exposure 2"
"McCafferty & Herald","Double Murder 1"
"McCafferty, Taylor","Bed Bugs (3"
"McCafferty, Taylor","Funny Money (6"
"McCafferty, Taylor","Hanky Panky (5"
"McCafferty, Taylor","Pet Teeves (1"
"McCafferty, Taylor","Ruffled Feathers (2"
"McCafferty, Taylor","Thin Skins (4"
"McCloy, Helen","Burn This"
"McConnell, Frank","Murder Among Friends"
"McCrumb, Sharyn","PMS Outlads, The"
"McCrumb, Sharyn","Ballad of Frankie Silver"
"McCrumb, Sharyn","Bimbos of the Death Sun (1"
"McCrumb, Sharyn","Highland Laddie Gone (3)"
"McCrumb, Sharyn","If Ever I Return Pretty Peggy-O"
"McCrumb, Sharyn","If I'd Killed Him When I Met Hi"
"McCrumb, Sharyn","Lovely in Her Bones (2)"
"McCrumb, Sharyn","MacPherson's Lament"
"McCrumb, Sharyn","Missing Susan (6)"
"McCrumb, Sharyn","Once Around the Track"
"McCrumb, Sharyn","Paying the Piper "
"McCrumb, Sharyn","Rosewood Casket, The"
"McCrumb, Sharyn","She Walks These Hills"
"McCrumb, Sharyn","Sick of Shadows (1)"
"McCrumb, Sharyn","Songcatcher, The"
"McCrumb, Sharyn","Windsor Knot, The (5)"
"McCrumb, Sharyn","Zombies of the Gene Pool (2"
"Mcdonald, Gregory","Confess, Fletch (2)"
"Mcdonald, Gregory","Fletch  (1) "
"Mcdonald, Gregory","Fletch and the Man Who (6) "
"Mcdonald, Gregory","Fletch and the Widow Bradley (4"
"Mcdonald, Gregory","Fletch Won (8)"
"Mcdonald, Gregory","Fletch, Too (9)"
"Mcdonald, Gregory","Fletch's Moxie (5)"
"Mcdonald, Gregory","Fletch's Fortune (3)"
"Mcdonald, Gregory","Son of Fletch (10)"
"McDonald, Marianne","Death’s Autograph (1"
"McGaughey, Neil ","And Then There Were Ten 1"
"McGaughey, Neil","Best Money Murder Can Buy  3"
"McGown, Jill","Death in the Family"
"McGown, Jill","Evil Hour, An"
"McGown, Jill","Gone to Her Death"
"McGown, Jill","Murder at the Old Vicarage"
"McGown, Jill","Murder Movie"
"McGown, Jill","Murder...Now and Then"
"McGown, Jill","Murders of Mrs Austin and Mrs Beal, The"
"McGown, Jill","Other Woman, The"
"McGown, Jill","Perfect Match, A (1)"
"McGown, Jill","Plots and Errors"
"McGown, Jill","Scene of Crime"
"McGown, Jill","Shread of Evidence, A"
"McGown, Jill","Unlucky for Some"
"McGown, Jill","Verdict Unsafe"
"McInerny, Ralph","Desert Sinner"
"McInerny, Ralph","Search Committee, The"
"McMullen, Mary","Something of the Night"
"McMullen, Mary","Until Death Do Us Part"
"Melville, James","Death Ceremony, The"
"Meredith, D.R.","By Hook or By Book (2"
"Meredith, D.R.","Murder in Volume (1"
"Meredith, D. R.","Murder Past Due  3"
"Meyer, Nicholas  (Doyle)","Seven-Per-Cent Solution, The"
"Meyer, Nicholas  (Doyle)","West End Horror, The"
"Michaels, Barbara","Gray Beginning, The"
"Michaels, Barbara","Here to Stay"
"Michaels, Barbara","Search the Shadows"
"Michaels, Barbara","Wings of the Falcon"
"Michaels, Fern","Weekend Warriors& Payback"
"Milne, A.A.","Red House Mystery, The"
"Minichino, Camille","Beryllium Murder"
"Minichino, Camille","Boric Acid Murder, The (5)"
"Minichino, Camille","Carbon Murder"
"Minichino, Camille","Helium Murder"
"Minichino, Camille","Hydrogen Murder"
"Minichino, Camille","Lithium Murder"
"Minichino, Camille","Oxygen Murder"
"Mitchell, Gladys","Rising of the Moon, The"
"Moore, Barbara","Doberman Wore Black, The  1"
"Moore, Barbara","Wolf Whispered Death  2"
"Morgan, Kate","Days of Crime and Roses(5"
"Morgan, Kate","Home Sweet Homicide  3"
"Morgan, Kate","Murder Most Fowl(2"
"Morgan, Kate","Mystery Loves Company(4"
"Morgan, Kate","Old School Dies, The "
"Morgan, Kate","Slay at the Races (1"
"Morgan, Kate","Wanted: Dude or Alive (6"
"Morice, Anne","Hollow Vengeance"
"Morice, Anne","Murder in Outline"
"Morice, Anne","Scared to Death  3"
"Morice, Anne","Sleep of Death  4"
"Mortimer, John","Rumpole & Reign of Terror"
"Mortimer, John","Rumpole Christmas"
"Mortimer, John","Rumpole for the Defense 5"
"Mortimer, John","Rumpole Misbehaves"
"Mortimer, John","Rumpole of the Bailey 1"
"Mortimer, John","Rumpole on Trial 13"
"Mortimer, John","Rumpole-Peng Bunglow Murders"
"Mortimer, John","Rumpole's Return 6"
"Mortimer, John","Trials of Rumpole, The 2"
"Moyes, Patricia","Angel Death"
"Moyes, Patricia","Black Girl, White Girl"
"Moyes, Patricia","Black Widower"
"Moyes, Patricia","Coconut Killings, The"
"Moyes, Patricia","Curious Affair of the 3rd Dog, Th"
"Moyes, Patricia","Dead Men Don't Ski"
"Moyes, Patricia","Death and the Dutch Uncle"
"Moyes, Patricia","Death on the Agenda"
"Moyes, Patricia","Down Amont the Dead Men"
"Moyes, Patricia","Falling Star"
"Moyes, Patricia","Johnny Under Ground"
"Moyes, Patricia","Many Deadly Returns"
"Moyes, Patricia","Murder a la Mode"
"Moyes, Patricia","Murder Fantastical"
"Moyes, Patricia","Night Ferry to Death"
"Moyes, Patricia","Season of Snow & Sins (10"
"Moyes, Patricia","Season of Snow and Sins"
"Moyes, Patricia","Six-Letter Word for Death, A"
"Moyes, Patricia","There's Something in a Sunday"
"Moyes, Patricia","Twice in a Blue Moon (19"
"Moyes, Patricia","Who is Simon  Warwick?"
"Muller-Pronzini","Double"
"Muller, Marcia","Ask the Cards a Question 2"
"Muller, Marcia","Both Ends of the Night 17"
"Muller, Marcia","Broken Promise Land, The 16"
"Muller, Marcia","Burn Out  25"
"Muller, Marcia","Cape Perdido"
"Muller, Marcia","Cavalier in White   1 stark"
"Muller, Marcia","Cheshire Cat's Eye, The 3"
"Muller, Marcia","Coming Back"
"Muller, Marcia","Dangerous Hour  22  "
"Muller, Marcia","Dark Star (Stark)3"
"Muller, Marcia","Dead Midnight  22"
"Muller, Marcia","Edwin of the Iron Shoes  1"
"Muller, Marcia","Ever-Running Man 25"
"Muller, Marcia","Eye of the Storm 7"
"Muller, Marcia","Games to Keep the Dark Away 4"
"Muller, Marcia","Leave a Message for Willie 5"
"Muller, Marcia","Legend of the Slain Soldiers 2 EO"
"Muller, Marcia","Listen to the Silence  20"
"Muller, Marcia","Locked In"
"Muller, Marcia","Pennies on Dead Woman's Eye12"
"Muller, Marcia","Point Deception 1 Cape"
"Muller, Marcia","Shape of Dread, The 9"
"Muller, Marcia","There Hangs the Knife 2stark"
"Muller, Marcia","There's Nothing to Be Afraid of 6"
"Muller, Marcia","There's Something in a Sunday 8"
"Muller, Marcia","Till Butchers Cut Him Down 14"
"Muller, Marcia","Tree of Death, The  (1EO"
"Muller, Marcia","Trophies and Dead Things 10"
"Muller, Marcia","Vanishing Point  23"
"Muller, Marcia","Walk Through the Fire  19"
"Muller, Marcia","Where Echoes Live 11"
"Muller, Marcia","While Other People Sleep  18"
"Muller, Marcia","Wild and Lonely Place, A 15"
"Muller, Marcia","Wolf in the Shadows 13"
"Muller-Pronzini","Lighthouse, The"
"Murdoch, Iris","Severed Head, A"
"Murphy, Shirley Roussiau","Cat on the Edge  1"
"Murphy, Shirley Roussiau","Cat Under Fire  2"
"Murphy, Dallas","Lover Man (1"
"Murray, Max","Voice of the Corpse, The"
"Murray, Donna Huston","Final Arrangements"
"Murray, Donna Huston","Main Line Murder, The  (1"
"Murray, Donna Huston","School of Hard Knocks"
"Myers, Tamar","Thou Shalt Not Grill"
"Myers, Tamar","As the World Churns"
"Myers, Tamar","Assault & Pepper"
"Myers, Tamar","Baroque & Desperate"
"Myers, Tamar","Between Wok & Hard Place (5"
"Myers, Tamar","Cane Muteny, The"
"Myers, Tamar","Crepes of Wrath, The  (9)"
"Myers, Tamar","Eat, Drink, and be Wary (6"
"Myers, Tamar","Estate of Mind"
"Myers, Tamar","Grape Expectations"
"Myers, Tamar","Gruel and Unsusal Punishment"
"Myers, Tamar","Guilt by Association (2)"
"Myers, Tamar","Hand that Rocks the Cradle (  )"
"Myers, Tamar","Hell Hath no Curry"
"Myers, Tamar","Just Plain Pickled to Death (4"
"Myers, Tamar","Larceny and Old Lace (1)"
"Myers, Tamar","Ming & I (3)"
"Myers, Tamar","Nightmare in Shining Armor"
"Myers, Tamar","No Use dying over Spilled Milk3"
"Myers, Tamar","Parsley,Sage,Rosemary&Crime 2"
"Myers, Tamar","Penny Urned, A  (5)"
"Myers, Tamar","Play it Again Spam (7"
"Myers, Tamar","So Faux, so Good (4)"
"Myers, Tamar","Splendor in the Glass"
"Myers, Tamar","Statue of Limitations"
"Myers, Tamar","Tiles & Tribulations"
"Myers, Tamar","Too Many Crooks Spoil the Broth"
"Myers, Tarar","Death of a Rug Lord"
"Myers, Amy","Murder at Plum's  (3"
"Myers, Amy","Murder at the Masque"
"Myers, Amy","Murder in the Limelight (2"
"Myers, Amy","Murder in Pug’s Parlour  1"
"N
",
"Nabb, Magdalen","Death in Autumn 4"
"Nabb, Magdalen","Death of a Dutchman 2"
"Nabb, Magdalen","Death of an Englishman 1"
"Nabb, Magdalen","Innocent, The 13"
"Nabb, Magdalen","Marshal at Villa Torrini 9"
"Nabb, Magdalen","Marshal Makes his Report (8"
"Nabb, Magdalen","Marshall and the Madwomen,  6"
"Nabb, Magdalen","Marshall and the Murderer 5"
"Nabb, Magdalen","Marshal's Own Case, The 7"
"Nabb, Magdalen","Murder in Springtime 3"
"Nabb, Magdalen","Property of Blood 11"
"Nabb, Magdalen","Some Bitter Taste 12"
"Nabb, Magdalen","Vita Nuova 14"
"Neel, Janet","Death Among the Dons(4"
"Neel, Janet","Death of a Partner(3"
"Neel, Janet","Death on Site(2"
"Neel, Janet","Death's Bright Angel (1"
"Neel, Janet","Timely Death, A (5"
"Neel, Janet","To Die For (6"
"Neely, Barbara","Blanch on the Lam"
"Newman, Sharan","Witch in the Well"
"Newman, Sharon","Cursed in the Blood (4"
"Newman, Sharon","Death Comes as Epiphany(1"
"Newman, Sharon","Devil's Door, The (2"
"Newman, Sharon","Difficult Saint (5"
"Newman, Sharon","Heresy (7"
"Newman, Sharon","Outcast Dove "
"Newman, Sharon","Shanghai Tunnel, The  (1)"
"Newman, Sharon","To Wear the White Cloak (6"
"Newman, Sharon","Wandering Arm, The (3"
"O
",
"O’Donohue, Clare","Drunkard’s Path 2"
"O’Donohue, Clare","Double Cross 3"
"O’Donohue, Clare","Lover’s Knot 1"
"O’Kane, Leslie","Death and Faxes (1"
"O’Kane, Leslie","Fax of Life, The (3"
"O’Kane, Leslie","Give the Dog a Bone  (3)"
"O’Kane, Leslie","Just the Fax, Ma’am (2"
"O’Kane, Leslie","Play Dead (1)"
"O’Kane, Leslie","Ruff Way to Go (2)"
"O’Kane, Leslie","School Board Murders (4"
"O’Kane, Leslie","When the FAX Lady Sings"
"O’Shaughnessy, Perri","Breach of Promise"
"O'Donnel, Lillian","Baby Merchants, The"
"O'Donnel, Lillian","Children's Zoo, The"
"O'Donnel, Lillian","Cop Without a Schield"
"O'Donnel, Lillian","Falling Star"
"O'Donnel, Lillian","Good Night to Kill, A"
"O'Donnel, Lillian","Leisure Dying (5)"
"O'Donnel, Lillian","No Business Being a Cop"
"O'Donnel, Lillian","Other Side of the Door, The"
"O'Donnel, Lillian","Private Crime, A"
"O'Donnel, Lillian","Wicked Designs"
"O'Donnel, Lillian","Wreath for the Bride (1 Rama."
"Oliver, Anthony","Cover Up"
"Oliver, Anthony","Pew Group, The (1)"
"Oliver, Anthony","Property of a Lady, The (2)"
"Oppenheim, E. Phillips","Gallows of Chance, The"
"Oppenheim, E. Phillips","Jennerton and Co"
"Oppenheim, E. Phillips","Michael's Evil Deeds"
"Oppenheim, E. Phillips","Peter Ruff and the Double Four"
"Oppenheim, E. Phillips","Recalled by the Double Four"
"Orcsy, Baroness","Lady Molly of Scotland Yard"
"Orcsy, Baroness","Scarlet Pimpernel  1"
"P
",
"Pade, Victoria","Dating Can be Deadly (2"
"Pade, Victoria","Divorce Can Be Murder (1"
"Padgett, Abigail","Moonbird Boy"
"Page, Katherine Hall","Body in the Basement(6"
"Page, Katherine Hall","Body in the Bouillon(3"
"Page, Katherine Hall","Body in the Vestibule(4"
"Page, Katherine Hall","Body in the Belfry, The(1"
"Page, Katherine Hall","Body in the Bog, The (7"
"Page, Katherine Hall","Body in the Bonfire"
"Page, Katherine Hall","Body in the Cast  (5"
"Page, Katherine Hall","Body in the Kelp, The(2"
"Paige Robin","Death on the Lizard"
"Paige, Robin","Death at Dartmoor"
"Paige, Robin","Death at Glamis Castle"
"Paige, Robin","Death at Rottingdean"
"Paige, Robin","Death at Shitechapel"
"Paige, Robin","Death at Bishop’s Keep (1"
"Paige, Robin","Death at Daisy’s Folly (3"
"Paige, Robin","Death at Devil’s Bridge (4"
"Paige, Robin","Death at Epson Downs  7"
"Paige, Robin","Death at Gallows Green (2"
"Paige, Robin","Death in Blenheim Palace  11"
"Paige, Robin","Death in Hyde Park"
"Palmer, Stuart","Puzzle of the Red Stallion, The"
"Papazoglou, Orania","Once & Always Murder"
"Papazoglou, Orania","Rich, Radiant Slaughter"
"Papazoglou, Orania","Sweet, Savage Death (1"
"Papazoglou, Orania","Wicked Loving Murder"
"Paretsky, Sara","Bitter Medicine"
"Paretsky, Sara","Blood Shot"
"Paretsky, Sara","Burn Marks"
"Paretsky, Sara","Deadlock 2"
"Paretsky, Sara","Guardian Angel"
"Paretsky, Sara","Indemnity Only"
"Paretsky, Sara","Kiling Orders"
"Paretsky, Sara","Windy City Blues"
"Pargeter, Edith","Green Branch, The"
"Pargeter, Edith","Heaven Tree, The"
"Pargeter, Edith","Scarlet Seed, The"
"Parker, Robert B","Mortal Stakes"
"Parker, Robert B.","God Save the Child "
"Parker, Robert B.","Godwulf Manuscript, The"
"Parker, Robert B.","Trouble in Paradise"
"Parker, Robert B.","Widening Gyre, The"
"Paul, Elliot","Murder on the Left Bank"
"Paul, Barbara","Apostrophe Thief, The"
"Paul, Barbara","But He was Already Dead when."
"Paul, Barbara","Cadenze for Caruso, A   (1)"
"Paul, Barbara","Fare Play"
"Paul, Barbara","Full Frontal Murder"
"Paul, Barbara","Good King Sauerkraut"
"Paul, Barbara","He Huffed and He Puffed(2Larch"
"Paul, Barbara","In-Laws and Outlaws"
"Paul, Barbara","Kill Fee"
"Paul, Barbara","You Have the Right to Remain Si"
"Pearce, Michael","Mamur Zapt & Spoils of Equpt"
"Pedneau, Dave","A.K.A"
"Pedneau, Dave","A.P.B."
"Pedneau, Dave","B. & E."
"Pedneau, Dave","B.O.L.O."
"Pence, Joanne","Bell, Cook & Candle"
"Pence, Joanne","Cook in Time, A (7"
"Pence, Joanne","Cook’s Night Out (5"
"Pence, Joanne","Cooking Most Deadly (4"
"Pence, Joanne","Cooking up Trouble (3"
"Pence, Joanne","Courting Disaster"
"Pence, Joanne","Da Vinci Cook"
"Pence, Joanne","If Cooks Could Kill 10"
"Pence, Joanne","Red Hot Murder"
"Pence, Joanne","Something's Cooking (1"
"Pence, Joanne","To Catch a Cook"
"Pence, Joanne","Too Many Cooks (2"
"Pence, Joanne","Two Cooks A-Killing"
"Pence, Joanne ","Cooks Overboard (6"
"Pentecost, Hugh","Beware Young Lovers"
"Pentecost, Hugh","Cannibal Who Overate, The"
"Pentecost, Hugh","Deadly Trap (Quist)"
"Pentecost, Hugh","Death After Breakfast"
"Pentecost, Hugh","Gilded Nightmare, The"
"Pentecost, Hugh","Homicidal Horse, The (Quist)"
"Pentecost, Hugh","Murder as Usual"
"Pentecost, Hugh","Murder in Luxury (Chambrun)"
"Pentecost, Hugh","Murder Round the Clock"
"Pentecost, Hugh","Nightmare Time (Chambrun)"
"Pentecost, Hugh","Remember to Kill Me"
"Pentecost, Hugh","Shadow of Madness (Dr Smith)"
"Pentecost, Hugh","Time of Terror"
"Perry, Anne","Christmas Guest"
"Perry, Anne","Ashworthy Hall ("
"Perry, Anne","Bedford Square"
"Perry, Anne","Bethlehem Road (10)"
"Perry, Anne","Bluegate Fields (6)"
"Perry, Anne","Breach of Promise"
"Perry, Anne","Brunswick Gardens"
"Perry, Anne","Buckingham Palace Gardens"
"Perry, Anne","Cain His Brother(4-Monk)"
"Perry, Anne","Callander Square (2)"
"Perry, Anne","Cardington Crescent (8)"
"Perry, Anne","Cater Street Hangman, The (1)"
"Perry, Anne","Christmas Beginning, A"
"Perry, Anne","Christmas Grace"
"Perry, Anne","Christmas Journey"
"Perry, Anne","Christmas Promise"
"Perry, Anne","Christmas Secret, A"
"Perry, Anne","Christmas Visitor, A"
"Perry, Anne","Dangerous Mourning, A (2-M) "
"Perry, Anne","Dark Assassin"
"Perry, Anne","Death in the Devil's Acre (7)"
"Perry, Anne","Death of a Stranger"
"Perry, Anne","Defend and Betray (3-Monk)"
"Perry, Anne","Execution Dock  M"
"Perry, Anne","Face of a Stranger (1-Monk)"
"Perry, Anne","Farriers' Lane"
"Perry, Anne","Funeral in Blue"
"Perry, Anne","Half Moon"
"Perry, Anne","Highgate Rise"
"Perry, Anne","Hyde Park Headsman(14)"
"Perry, Anne","Long Spoon Lane"
"Perry, Anne","Paragon Walk (3)"
"Perry, Anne","Pentecost Alley    (Pitt"
"Perry, Anne","Resurrection Row (4)"
"Perry, Anne","Rutland Place (5)"
"Perry, Anne","Seven Dials"
"Perry, Anne","Sheen on the Silk"
"Perry, Anne","Shifting Tide, The"
"Perry, Anne","Silence in Hanover Close (9)"
"Perry, Anne","Silent Cry, The"
"Perry, Anne","Sins of the Wolf, The"
"Perry, Anne","Slaves of Obsession"
"Perry, Anne","Southampton Row"
"Perry, Anne","Sudden, Fearful Death, A (M"
"Perry, Anne","Traitors Gate"
"Perry, Anne","Treason at Lisson Grove"
"Perry, Anne","Twisted Root, The"
"Perry, Anne","Weighed in the Balance"
"Perry, Anne","Whitechapel Conspiracy, The"
"Perter, Elizabeth","Mummy Case  3"
"Peters, elizabeth","He Shall Thunder in the Sky"
"Peters, Ellis","Brother Cadfael's Penance 20"
"Peters, Ellis","Confession of Brother Haluin 15"
"Peters, Ellis","Dead Man’s Ransom  (9"
"Peters, Ellis","Death & the Joyful Woman 2f"
"Peters, Ellis","Devil’s Novice, The (8)"
"Peters, Ellis","Excellent Mystery, An (11"
"Peters, Ellis","Fallen into the Pit 1f"
"Peters, Ellis","Flight of a Witch 3f"
"Peters, Ellis","Heretic's Apprentice, The 16"
"Peters, Ellis","Hermit of Eyton Forest, The 14"
"Peters, Ellis","Holy Thief, The"
"Peters, Ellis","House of Green Turf 5"
"Peters, Ellis","Knocker on Death’s Door,T(10f"
"Peters, Ellis","Leper of Saint Giles, The  (5"
"Peters, Ellis","Monk's Hood(3)"
"Peters, Ellis","Morbid Taste for Bones, A (Cad1"
"Peters, Ellis","Mourning Raga   6felse"
"Peters, Ellis","Nice Derangement of Epitaphs 4F"
"Peters, Ellis","One Corpse Too Many (2)"
"Peters, Ellis","Pilgrim of Hate, The 11"
"Peters, Ellis","Piper on the Mountain, The"
"Peters, Ellis","Potter’s Field, The"
"Peters, Ellis","Rainbow's End 13 last Felse"
"Peters, Ellis","Rare Benedictine, A  (prequil)"
"Peters, Ellis","Raven in the Foregate, The 12"
"Peters, Ellis","Rose Rent, The 13"
"Peters, Ellis","Sanctuary Sparrow, The  (7"
"Peters, Ellis","St. Peter's Fair(4)"
"Peters, Ellis","Summer of the Danes, The 18"
"Peters, Ellis","Virgin in the Ice, The  (6"
"Peters, Elizabeth","Amelia Peabody’s Egypt: Compe"
"Peters, Elizabeth","Ape Who Guards Balance 10"
"Peters, Elizabeth","Borrower of the Night 1B"
"Peters, Elizabeth","Camelot Caper, The"
"Peters, Elizabeth","Children of the Storm 15P"
"Peters, Elizabeth","Copenhagen Connection, The"
"Peters, Elizabeth","Crocodile on the Sandbank 1P"
"Peters, Elizabeth","Curse of Pharaohs  2"
"Peters, Elizabeth","Curse of the Pharaohs, The 2P      "
"Peters, Elizabeth","Dead Sea Cipher, The"
"Peters, Elizabeth","Deeds of the Disturber 5"
"Peters, Elizabeth","Devil-May-Care"
"Peters, Elizabeth","Die for Love 3K"
"Peters, Elizabeth","Falcon at Portal 11"
"Peters, Elizabeth","Golden One 14"
"Peters, Elizabeth","Guardian of the Horizon"
"Peters, Elizabeth","Hippopotamus Pool 8"
"Peters, Elizabeth","Last Camel Died at Noon, The6P"
"Peters, Elizabeth","Laughter of Dead Kings 6B"
"Peters, Elizabeth","Legend in Green Velvet"
"Peters, Elizabeth","Lion in Valley 4"
"Peters, Elizabeth","Lord of Silent 13"
"Peters, Elizabeth","Love Talker, The"
"Peters, Elizabeth","Mummy Case, The 3P"
"Peters, Elizabeth","Murders of Richard III, The2K"
"Peters, Elizabeth","Naked Once More4K"
"Peters, Elizabeth","Night of Four Hundred Rabbits, "
"Peters, Elizabeth","Night Train to Memphis 5B"
"Peters, Elizabeth","River in the Sky 19"
"Peters, Elizabeth","Seeing a Large Cat 9P"
